"county","year","population.estimate","population.quintile","state.frac","state.frac.quintile","pop.per.chg","pop.per.chg.quintile"
"Mono",2003,13478,1,0.000383293990102097,1,1.35358700556475,3
"Mono",2004,13650,1,0.000383741213696711,1,1.27615373200772,3
"Mono",2005,13763,1,0.000383699953160336,1,0.827838827838828,2
"Mono",2006,13975,1,0.000386945449025897,1,1.54036183971518,3
"Mono",2007,14182,1,0.000389618852651326,1,1.48121645796064,3
"Mono",2008,14143,1,0.000385321913259659,1,-0.274996474404174,1
"Mono",2009,14074,1,0.000380720893415652,1,-0.487873859860001,1
"Mono",2010,14160,1,0.000380400764025263,1,0.611055847662356,2
"Mono",2011,14219,1,0.000378801249492665,1,0.416666666666667,2
"Mono",2012,14191,1,0.000374616991677463,1,-0.196919614600183,2
"Mono",2013,13984,1,0.000365697960211361,1,-1.45867098865478,1
"Mono",2014,13862,1,0.000359422175051771,1,-0.872425629290618,1
"Mono",2015,13756,1,0.000353555221876463,1,-0.764680421295628,1
"Mono",2016,13721,1,0.000349527228823257,1,-0.254434428612969,2
"Monterey",1981,296500,4,0.0123341237156288,4,NA,NA
"Monterey",1982,303000,4,0.0123436672505805,4,2.19224283305228,4
"Monterey",1983,310900,4,0.0123983091402138,4,2.60726072607261,5
"Monterey",1984,318400,4,0.0124438191269004,4,2.4123512383403,5
"Monterey",1985,324000,4,0.0124076130662888,4,1.75879396984925,4
"Monterey",1986,330600,4,0.0123625757235809,4,2.03703703703704,4
"Monterey",1987,335800,4,0.0122608441653279,4,1.57289776164549,4
"Monterey",1988,340600,4,0.0121378425572859,4,1.42942227516379,4
"Monterey",1989,344100,4,0.0119599596816239,4,1.02759835584263,3
"Monterey",1990,353400,4,0.0119561540023006,4,2.7027027027027,5
"Monterey",1991,361230,4,0.0119836562077698,4,2.21561969439728,5
"Monterey",1992,368998,4,0.0120104815291789,4,2.15043047365944,4
"Monterey",1993,372530,4,0.0119589277779379,4,0.957186759819836,3
"Monterey",1994,366353,4,0.0116602597032236,4,-1.65812149357099,1
"Monterey",1995,360146,4,0.011390619895078,4,-1.69426755069564,1
"Monterey",1996,360554,4,0.0113248572849811,4,0.113287389003349,1
"Monterey",1997,369997,4,0.0114877826906214,4,2.61902516682661,5
"Monterey",1998,382885,4,0.0117241240145524,4,3.48327148598502,5
"Monterey",1999,390540,4,0.0117842762318354,4,1.9992948274286,4
"Monterey",2000,399392,4,0.0118438093490451,4,2.26660521329441,5
"Monterey",2001,404569,4,0.0118098926317934,4,1.29622025478728,3
"Monterey",2002,407440,4,0.0117331589831523,4,0.709644090377661,2
"Monterey",2003,410276,4,0.0116676305893402,4,0.69605340663656,2
"Monterey",2004,411544,4,0.0115696991977728,4,0.309060242373427,1
"Monterey",2005,409557,4,0.011418077578761,4,-0.4828159321968,1
"Monterey",2006,406935,4,0.0112673807727623,4,-0.640203927658421,1
"Monterey",2007,406890,4,0.0111783962033069,4,-0.0110582771204246,1
"Monterey",2008,409387,4,0.0111536295060194,4,0.61367937280346,2
"Monterey",2009,412233,4,0.0111514648326996,4,0.695185728906878,2
"Monterey",2010,415108,4,0.0111516525673022,4,0.697421118639216,2
"Monterey",2011,417894,4,0.0111329045189878,4,0.671150640315291,2
"Monterey",2012,423166,4,0.0111708247410461,4,1.26156393726639,3
"Monterey",2013,427117,4,0.0111696092442503,4,0.933676146004169,3
"Monterey",2014,429291,4,0.0111309122024347,4,0.508994022715087,2
"Monterey",2015,432637,4,0.0111195893084449,4,0.779424679296794,3
"Monterey",2016,437178,4,0.0111366237768744,4,1.0496097190023,3
"Napa",1981,99600,3,0.00414326719081493,3,NA,NA
"Napa",1982,100600,3,0.00409826047989571,3,1.00401606425703,3
"Napa",1983,101400,3,0.00404370713032382,3,0.795228628230616,2
"Napa",1984,101800,3,0.00397858287411576,3,0.394477317554241,1
"Napa",1985,102500,3,0.00392524796078582,3,0.68762278978389,2
"Napa",1986,103600,3,0.00387405579238651,3,1.07317073170732,4
"Napa",1987,104600,3,0.00381919088651964,3,0.965250965250965,3
"Napa",1988,105500,3,0.00375966644096789,3,0.860420650095602,3
"Napa",1989,107100,3,0.00372249834903201,3,1.51658767772512,5
"Napa",1990,109900,3,0.0037181135394817,3,2.61437908496732,5
"Napa",1991,111747,3,0.00370716061857999,3,1.68061874431301,5
"Napa",1992,113457,3,0.00369290132427831,3,1.53024242261537,5
"Napa",1993,115079,3,0.00369425670350661,3,1.42961650669417,5
"Napa",1994,116039,3,0.0036932818230023,3,0.834209543009585,2
"Napa",1995,116817,3,0.00369466284307843,3,0.670464240470876,1
"Napa",1996,117739,3,0.00369813501410715,3,0.789268685208488,2
"Napa",1997,119130,3,0.00369878553591981,3,1.18142671502221,4
"Napa",1998,120545,3,0.00369114624321722,3,1.18777805758415,4
"Napa",1999,121913,3,0.00367864103101283,3,1.13484590816707,4
"Napa",2000,123782,3,0.00367070549446033,3,1.53306046114852,5
"Napa",2001,125396,3,0.0036604715053708,3,1.30390525278312,4
"Napa",2002,127064,2,0.00365909609521713,2,1.33018597084437,5
"Napa",2003,128683,2,0.00365955041759223,2,1.27416105269785,4
"Napa",2004,129814,2,0.00364944922452929,2,0.878903973329811,3
"Napa",2005,130472,2,0.00363744098588501,2,0.506879073135409,1
"Napa",2006,131330,2,0.0036363181266956,2,0.657612361272917,1
"Napa",2007,132537,3,0.00364115878394082,3,0.919058859361913,3
"Napa",2008,133969,3,0.00364994636198001,3,1.0804530055758,4
"Napa",2009,135225,3,0.00365802066307599,3,0.937530324179474,3
"Napa",2010,136316,3,0.0036620558297223,3,0.806803475688667,2
"Napa",2011,136913,3,0.00364743058385184,3,0.437952991578391,1
"Napa",2012,138074,3,0.00364490638495342,3,0.847983756107893,2
"Napa",2013,138844,3,0.00363093303686972,3,0.557671972999985,1
"Napa",2014,140254,3,0.00363658907370589,3,1.01552821872029,3
"Napa",2015,140898,3,0.00362134513317461,3,0.459166939980321,1
"Napa",2016,142028,3,0.00361800548468111,3,0.801998608922767,2
"Nevada",1981,54200,2,0.0022546694954033,2,NA,NA
"Nevada",1982,57400,2,0.00233837128773374,2,5.90405904059041,5
"Nevada",1983,59600,2,0.00237677460520019,2,3.83275261324042,5
"Nevada",1984,61300,2,0.00239574784070036,2,2.85234899328859,4
"Nevada",1985,63500,2,0.00243173898058438,2,3.58890701468189,4
"Nevada",1986,65900,2,0.0024642883853115,2,3.77952755905512,4
"Nevada",1987,68500,2,0.00250109537023514,2,3.9453717754173,5
"Nevada",1988,71400,2,0.00254445671929012,2,4.23357664233577,5
"Nevada",1989,74100,2,0.00257551006221543,2,3.78151260504202,5
"Nevada",1990,77500,2,0.00262196359699574,2,4.58839406207827,5
"Nevada",1991,80549,2,0.0026721798407653,2,3.9341935483871,5
"Nevada",1992,82802,2,0.00269511458484618,2,2.79705520863077,4
"Nevada",1993,84185,2,0.0027025000268051,2,1.67024951088138,4
"Nevada",1994,85329,2,0.00271584591969048,2,1.3589119201758,4
"Nevada",1995,86426,2,0.00273346285965139,2,1.2856121599925,3
"Nevada",1996,87593,2,0.00275126118185722,2,1.35028810774535,3
"Nevada",1997,88741,2,0.00275525835006346,2,1.31060701197584,3
"Nevada",1998,89830,2,0.00275063807730062,2,1.22716669859479,3
"Nevada",1999,90587,2,0.00273340049934264,2,0.842702883223867,2
"Nevada",2000,91642,2,0.00271760670310169,2,1.16462627087772,3
"Nevada",2001,92693,2,0.00270582861692028,2,1.14685406254774,2
"Nevada",2002,94048,2,0.00270832548607773,2,1.46181480802218,4
"Nevada",2003,95277,2,0.00270953416641619,2,1.30677951684246,3
"Nevada",2004,96540,2,0.00271402027621102,2,1.32560848893227,3
"Nevada",2005,97454,2,0.00271692910232416,2,0.9467578205925,2
"Nevada",2006,98068,2,0.00271534642540763,2,0.63004083978082,2
"Nevada",2007,98408,2,0.00270354054799828,2,0.346698209405718,2
"Nevada",2008,98581,2,0.00268581061521958,2,0.175798715551581,2
"Nevada",2009,98558,2,0.00266612830845956,2,-0.0233310678528317,1
"Nevada",2010,98682,2,0.00265103871437437,2,0.125814241360417,1
"Nevada",2011,98409,2,0.00262166482603022,2,-0.27664619687481,1
"Nevada",2012,98069,2,0.002588846012037,2,-0.345496854962453,1
"Nevada",2013,97763,2,0.00255661682523908,2,-0.312025206742192,1
"Nevada",2014,97766,2,0.00253493495643568,2,0.00306864560211941,1
"Nevada",2015,98037,2,0.0025197363541075,2,0.277192480003273,2
"Nevada",2016,98095,2,0.00249886112611452,2,0.0591613370462172,1
"Orange",1981,1974600,5,0.0821415200299513,5,NA,NA
"Orange",1982,2024200,5,0.082462215341997,5,2.5119011445356,5
"Orange",1983,2065300,5,0.0823616206731536,5,2.03043177551625,4
"Orange",1984,2103300,5,0.0822018994020401,5,1.83992640294388,4
"Orange",1985,2143600,5,0.0820893807681997,5,1.91603670422669,4
"Orange",1986,2193200,5,0.0820133123924912,5,2.31386452696399,5
"Orange",1987,2243500,5,0.0819154374178472,5,2.29345248951304,5
"Orange",1988,2292300,5,0.0816898898827554,5,2.17517272119456,5
"Orange",1989,2344200,5,0.0814778770289528,5,2.26410155738778,5
"Orange",1990,2398400,5,0.0811421611746397,5,2.3120894121662,5
"Orange",1991,2435408,5,0.0807936555592066,5,1.54302868579053,3
"Orange",1992,2485231,5,0.0808915523153046,5,2.04577631345549,5
"Orange",1993,2531053,5,0.0812516576628275,5,1.84377226905668,4
"Orange",1994,2563058,5,0.0815768450495147,5,1.26449347366491,3
"Orange",1995,2590109,5,0.081919407978488,5,1.05541895657453,2
"Orange",1996,2625277,5,0.0824589031283617,5,1.35778069571589,3
"Orange",1997,2672796,5,0.0829858069777917,5,1.81005661497815,3
"Orange",1998,2724525,5,0.0834262741573802,5,1.93538900836427,4
"Orange",1999,2776163,5,0.0837688115342881,5,1.89530285095567,4
"Orange",2000,2831799,5,0.083975861987262,5,2.00406100074095,4
"Orange",2001,2871926,5,0.0838352362797342,5,1.4170144138055,3
"Orange",2002,2902207,5,0.0835756335485411,5,1.05437953484874,2
"Orange",2003,2927118,5,0.0832428207241185,5,0.858346768510999,2
"Orange",2004,2948135,5,0.082880652237491,5,0.718010001646671,1
"Orange",2005,2956847,5,0.082434211683665,5,0.295508855598539,1
"Orange",2006,2956334,5,0.0818561708122022,5,-0.0173495618812877,1
"Orange",2007,2960659,5,0.081337509707504,5,0.146296054505343,1
"Orange",2008,2974321,5,0.0810345088289884,5,0.46145131877734,1
"Orange",2009,2990805,5,0.0809053539599261,5,0.554210524015397,1
"Orange",2010,3008855,5,0.0808312670085617,5,0.603516444569271,1
"Orange",2011,3035167,5,0.0808583621927635,5,0.874485477033622,2
"Orange",2012,3069454,5,0.0810280898860091,5,1.12965777500876,3
"Orange",2013,3103654,5,0.0811641831380028,5,1.1142046761411,3
"Orange",2014,3127403,5,0.0810891637947939,5,0.765194831640383,2
"Orange",2015,3151910,5,0.081010049388241,5,0.783621426467903,2
"Orange",2016,3183011,5,0.0810836684020074,5,0.986735027332633,2
"Placer",1981,120700,3,0.00502100752943134,3,NA,NA
"Placer",1982,125000,3,0.00509227196806127,3,3.56255178127589,3
"Placer",1983,128400,3,0.00512043388100175,3,2.72,2
"Placer",1984,132000,3,0.0051588697385391,3,2.80373831775701,2
"Placer",1985,136500,3,0.00522728143070501,3,3.40909090909091,3
"Placer",1986,141500,3,0.0052913020716476,3,3.66300366300366,4
"Placer",1987,147400,3,0.00538191908865196,3,4.1696113074205,4
"Placer",1988,154000,3,0.00548804390435124,3,4.47761194029851,4
"Placer",1989,161000,3,0.00559591255083244,3,4.54545454545455,5
"Placer",1990,170100,3,0.00575478719805129,3,5.65217391304348,5
"Placer",1991,179242,3,0.00594627939537988,3,5.37448559670782,5
"Placer",1992,187203,3,0.00609325300870703,3,4.44148134923734,4
"Placer",1993,194001,3,0.00622780433212825,3,3.63135206166568,3
"Placer",1994,199993,3,0.00636536433119641,3,3.08864387296973,2
"Placer",1995,207159,3,0.00655198010485876,3,3.58312540938933,3
"Placer",1996,215019,3,0.00675366100101331,3,3.79418707369702,4
"Placer",1997,222286,3,0.00690160531887409,3,3.37970132871979,3
"Placer",1998,229686,3,0.00703309648695168,3,3.32904456421007,3
"Placer",1999,238293,3,0.00719032758773174,3,3.74728977821896,4
"Placer",2000,246712,3,0.00731614527111613,4,3.5330454524472,3
"Placer",2001,258293,4,0.00753990690721188,4,4.69413729368657,5
"Placer",2002,270845,4,0.00779959612407199,4,4.85959743392194,5
"Placer",2003,283703,4,0.00806808538907369,4,4.74736472890399,5
"Placer",2004,296712,4,0.00834143758229879,4,4.58542912834901,5
"Placer",2005,307710,4,0.00857867562210035,4,3.70662460567823,4
"Placer",2006,317437,4,0.0087893239715516,4,3.16109323713886,2
"Placer",2007,325985,4,0.00895571158380641,4,2.69281778746649,2
"Placer",2008,333805,4,0.00909441994312667,4,2.39888338420479,2
"Placer",2009,340995,4,0.00922437978188648,4,2.15395215769686,2
"Placer",2010,347133,4,0.00932554084875577,4,1.80002639334888,1
"Placer",2011,353228,4,0.00941017003697834,4,1.75581117323908,1
"Placer",2012,358152,4,0.00945457154557584,4,1.39400047561348,1
"Placer",2013,362417,4,0.00947762855019457,4,1.19083517612634,1
"Placer",2014,367176,4,0.00952035756361341,4,1.31312824729524,1
"Placer",2015,370238,4,0.00951581696983847,4,0.833932501034926,1
"Placer",2016,373796,4,0.00952203775418833,4,0.961003462637547,1
"Plumas",1981,17600,1,0.00073214359998336,1,NA,NA
"Plumas",1982,18000,1,0.000733287163400823,1,2.27272727272727,5
"Plumas",1983,18100,1,0.000721805710639655,1,0.555555555555556,4
"Plumas",1984,18100,1,0.000707390471723922,1,0,3
"Plumas",1985,18350,1,0.000702715122735802,1,1.38121546961326,4
"Plumas",1986,18650,1,0.000697404831351432,1,1.63487738419619,5
"Plumas",1987,18800,1,0.000686432014020739,1,0.804289544235925,4
"Plumas",1988,19150,1,0.000682441823170949,1,1.86170212765957,5
"Plumas",1989,19300,1,0.00067081436168364,1,0.783289817232376,4
"Plumas",1990,19600,1,0.000663103051627309,1,1.55440414507772,5
"Plumas",1991,19973,1,0.000662596034210298,1,1.9030612244898,5
"Plumas",1992,20464,1,0.000666080829741941,1,2.45831873028589,5
"Plumas",1993,20839,1,0.000668971884048126,1,1.8324863174355,5
"Plumas",1994,20862,1,0.000663994393190859,1,0.110369979365613,3
"Plumas",1995,20817,1,0.000658395579447886,1,-0.215703192407248,2
"Plumas",1996,20775,1,0.00065253446112228,1,-0.201758178411875,2
"Plumas",1997,20865,1,0.000647823052186408,1,0.433212996389892,4
"Plumas",1998,20918,1,0.000640519284214341,1,0.254013898873712,3
"Plumas",1999,20794,1,0.000627444666269231,1,-0.592790897791376,1
"Plumas",2000,20801,1,0.000616845300530524,1,0.0336635567952294,3
"Plumas",2001,20681,1,0.000603705151700003,1,-0.576895341570117,1
"Plumas",2002,20702,1,0.000596161047686088,1,0.101542478603549,3
"Plumas",2003,20722,1,0.000589302423423034,1,0.0966090232827746,3
"Plumas",2004,20824,1,0.000585423225935553,1,0.492230479683428,4
"Plumas",2005,20880,1,0.000582115456077005,1,0.268920476373415,4
"Plumas",2006,20785,1,0.000575503481789143,1,-0.454980842911877,1
"Plumas",2007,20654,1,0.000567422633102558,1,-0.63026220832331,1
"Plumas",2008,20483,1,0.000558053365572905,1,-0.827926793841387,1
"Plumas",2009,20216,1,0.000546870369567346,1,-1.30351999218864,1
"Plumas",2010,20045,1,0.000538498115458079,1,-0.845864661654135,1
"Plumas",2011,19983,1,0.00053235708338223,1,-0.309304065851833,2
"Plumas",2012,19967,1,0.000527093050019301,1,-0.0800680578491718,2
"Plumas",2013,19925,1,0.000521062060727358,1,-0.210347072669905,2
"Plumas",2014,19895,1,0.000515849384840209,1,-0.150564617314931,2
"Plumas",2015,19886,1,0.000511107817842058,1,-0.0452374968585072,2
"Plumas",2016,19879,1,0.000506395436322245,1,-0.0352006436689128,3
"Riverside",1981,683600,5,0.0284371230084446,5,NA,NA
"Riverside",1982,711800,5,0.0289974334949281,5,4.12521942656524,3
"Riverside",1983,740800,5,0.0295421917371192,5,4.07417813992695,3
"Riverside",1984,774500,5,0.0302692773674131,5,4.54913606911447,4
"Riverside",1985,815100,5,0.0312143376862099,5,5.24209167204648,5
"Riverside",1986,862700,5,0.0322601151746317,5,5.83977426082689,5
"Riverside",1987,919600,5,0.0335767489411421,5,6.59557204126579,5
"Riverside",1988,983800,5,0.0350593350201347,5,6.98129621574598,5
"Riverside",1989,1057200,5,0.0367453338431059,5,7.46086602968083,5
"Riverside",1990,1144400,5,0.0387170985858312,5,8.24820279984866,5
"Riverside",1991,1221257,5,0.040514697088648,5,6.71592100664103,5
"Riverside",1992,1275484,5,0.041515609902393,5,4.44026114077545,4
"Riverside",1993,1312341,5,0.0421286641049764,5,2.8896481649319,3
"Riverside",1994,1340214,5,0.0426562449274228,5,2.12391443992072,2
"Riverside",1995,1365456,5,0.0431863474242491,5,1.8834305566126,2
"Riverside",1996,1391844,5,0.0437172647175104,5,1.93254121700004,2
"Riverside",1997,1420573,5,0.0441063952414859,5,2.06409626366173,2
"Riverside",1998,1451371,5,0.0444416824767881,5,2.1679984062769,2
"Riverside",1999,1490474,5,0.0449740291196001,5,2.69421119755045,3
"Riverside",2000,1535125,5,0.0455235153106543,5,2.99575839632224,3
"Riverside",2001,1589708,5,0.0464056336395101,5,3.55560622099178,3
"Riverside",2002,1655291,5,0.047667858988762,5,4.12547461546397,4
"Riverside",2003,1730219,5,0.0492048185383929,5,4.52657568971256,4
"Riverside",2004,1814485,5,0.0510104524640642,5,4.87025052897928,4
"Riverside",2005,1895695,5,0.0528502566814128,5,4.47565011559754,4
"Riverside",2006,1975913,5,0.0547098778548198,5,4.231587887292,4
"Riverside",2007,2049902,5,0.0563164902896388,5,3.74454745730202,3
"Riverside",2008,2102741,5,0.0572885657363734,5,2.5776354186688,2
"Riverside",2009,2140626,5,0.0579068525784264,5,1.80169597682263,1
"Riverside",2010,2179692,5,0.0585562501511126,5,1.82498016935233,2
"Riverside",2011,2212874,5,0.0589520666832992,5,1.52232517254731,1
"Riverside",2012,2239715,5,0.0591244658949256,5,1.21294750627465,1
"Riverside",2013,2266549,5,0.0592729080391233,5,1.19809886525741,1
"Riverside",2014,2291093,5,0.0594048210435642,5,1.08287974361022,1
"Riverside",2015,2317924,5,0.0595750315580677,5,1.17110043110428,1
"Riverside",2016,2347828,5,0.0598083094959296,5,1.29011995216409,1
"Sacramento",1981,797000,5,0.0331544573401556,5,NA,NA
"Sacramento",1982,819600,5,0.0333890088401841,5,2.83563362609787,5
"Sacramento",1983,842500,5,0.0335978624980061,5,2.79404587603709,5
"Sacramento",1984,861400,5,0.033665533278618,5,2.2433234421365,4
"Sacramento",1985,880600,5,0.0337226668709072,5,2.22892964940794,3
"Sacramento",1986,904800,5,0.0338344177698003,5,2.74812627753804,4
"Sacramento",1987,934700,5,0.034128085292829,5,3.30459770114943,5
"Sacramento",1988,967000,5,0.0344606393214782,5,3.45565422060554,5
"Sacramento",1989,996500,5,0.0346355705397796,5,3.0506721820062,5
"Sacramento",1990,1031500,5,0.0348974896813046,5,3.51229302558956,5
"Sacramento",1991,1063417,5,0.035278420212878,5,3.09423170140572,5
"Sacramento",1992,1088352,5,0.0354246678660722,5,2.34479982922974,4
"Sacramento",1993,1103844,5,0.0354355103591929,5,1.4234365352386,3
"Sacramento",1994,1113761,5,0.0354487134193579,5,0.898405934171858,2
"Sacramento",1995,1118579,5,0.0353781749946312,5,0.432588320115357,1
"Sacramento",1996,1127700,5,0.0354206070665509,5,0.815409550867663,1
"Sacramento",1997,1141918,5,0.0354546275632207,5,1.26079631107564,3
"Sacramento",1998,1157440,5,0.0354413729955563,5,1.35929199819952,3
"Sacramento",1999,1185132,5,0.0357605440138976,5,2.39252142659663,4
"Sacramento",2000,1217219,5,0.0360961405637452,5,2.70746212236274,4
"Sacramento",2001,1248072,5,0.0364328367144977,5,2.53471232374782,4
"Sacramento",2002,1279588,5,0.0368486389086342,5,2.52517482965726,4
"Sacramento",2003,1307189,5,0.037174483426886,5,2.15702241659034,3
"Sacramento",2004,1331910,5,0.0374438651966876,5,1.89115728483027,3
"Sacramento",2005,1350523,5,0.0376513559428872,5,1.39746679580452,3
"Sacramento",2006,1365214,5,0.037800597083824,5,1.08780080013447,2
"Sacramento",2007,1380172,5,0.0379171506911215,5,1.09565240321298,2
"Sacramento",2008,1394510,5,0.0379930185434298,5,1.03885602664016,2
"Sacramento",2009,1406168,5,0.0380387620614254,5,0.835992570867186,1
"Sacramento",2010,1417259,5,0.0380738987585933,5,0.788739325599786,1
"Sacramento",2011,1429653,5,0.0380866687348574,5,0.874504942286484,1
"Sacramento",2012,1440456,5,0.038025459330826,5,0.755637906540958,1
"Sacramento",2013,1452666,5,0.0379889154082092,5,0.847648244722505,1
"Sacramento",2014,1465654,5,0.0380023480416483,5,0.894080263460424,2
"Sacramento",2015,1481803,5,0.038085140189169,5,1.10182894462131,2
"Sacramento",2016,1495297,5,0.0380910295661927,5,0.91064736675523,2
"San Benito",1981,25500,2,0.00106077623861225,2,NA,NA
"San Benito",1982,26350,2,0.00107345093086732,2,3.33333333333333,4
"San Benito",1983,27150,2,0.00108270856595948,2,3.03605313092979,3
"San Benito",1984,28050,2,0.00109625981943956,2,3.31491712707182,3
"San Benito",1985,29250,2,0.00112013173515107,2,4.27807486631016,5
"San Benito",1986,30700,2,0.00114800688056241,2,4.95726495726496,5
"San Benito",1987,32050,2,0.00117022053454067,2,4.39739413680782,5
"San Benito",1988,33400,2,0.00119026406756709,2,4.21216848673947,4
"San Benito",1989,34950,2,0.0012147648674012,2,4.64071856287425,5
"San Benito",1990,36400,2,0.00123147709587929,2,4.14878397711016,4
"San Benito",1991,37408,2,0.00124099496559049,2,2.76923076923077,3
"San Benito",1992,38880,2,0.00126550149825873,2,3.9349871685201,4
"San Benito",1993,40444,2,0.00129833000040513,2,4.02263374485597,4
"San Benito",1994,41651,2,0.00132566534708046,2,2.98437345465335,3
"San Benito",1995,43310,2,0.00136979932487332,2,3.98309764471441,4
"San Benito",1996,45186,2,0.00141927423154134,2,4.33156314938813,5
"San Benito",1997,47243,2,0.00146681545432267,2,4.5522949586155,5
"San Benito",1998,49334,2,0.00151063095742568,2,4.42605253688377,5
"San Benito",1999,51191,2,0.00154465326108436,2,3.7641383224551,4
"San Benito",2000,52884,2,0.00156825377978252,2,3.30722197261237,3
"San Benito",2001,54165,2,0.00158114644078288,2,2.42228273201725,3
"San Benito",2002,54948,2,0.00158235229679524,2,1.44558294101357,3
"San Benito",2003,55330,2,0.00157350174153057,2,0.69520273713329,2
"San Benito",2004,55374,2,0.00155672424668437,2,0.0795228628230616,1
"San Benito",2005,55221,2,0.0015395113793117,2,-0.276302958066963,1
"San Benito",2006,55025,2,0.00152355444240787,2,-0.354937433222868,1
"San Benito",2007,54948,2,0.00150957387642681,2,-0.139936392548841,1
"San Benito",2008,55022,2,0.00149905835476016,2,0.13467278153891,1
"San Benito",2009,55068,2,0.00148966449897777,2,0.0836029224673767,1
"San Benito",2010,55272,2,0.00148485247381387,2,0.370451078666376,2
"San Benito",2011,55524,2,0.00147918704387304,2,0.455927051671733,2
"San Benito",2012,55781,2,0.00147251852672543,2,0.462862906130682,2
"San Benito",2013,56003,2,0.00146454396923032,2,0.397984976963482,2
"San Benito",2014,56231,2,0.00145799078959285,2,0.407121047086763,2
"San Benito",2015,56445,2,0.00145074327557553,2,0.380572993544486,2
"San Benito",2016,56648,2,0.00144304485521317,2,0.359642129506599,1
"San Bernardino",1981,917600,5,0.0381713049627688,5,NA,NA
"San Bernardino",1982,949700,5,0.0386890455045423,5,3.49825632083697,4
"San Bernardino",1983,978900,5,0.0390373265273568,5,3.07465515425924,4
"San Bernardino",1984,1007900,5,0.0393910970414664,5,2.96250893860456,4
"San Bernardino",1985,1044500,5,0.0399992340979589,5,3.63131263022125,5
"San Bernardino",1986,1094400,5,0.0409243886021988,5,4.77740545715653,5
"San Bernardino",1987,1155400,5,0.0421863589893384,5,5.57383040935673,5
"San Bernardino",1988,1229300,5,0.0438081322832401,5,6.39605331486931,5
"San Bernardino",1989,1311100,5,0.0455701922074311,5,6.65419344342309,5
"San Bernardino",1990,1396600,5,0.0472494756072806,5,6.52124170543818,5
"San Bernardino",1991,1464203,5,0.048574330399981,5,4.84054131462122,5
"San Bernardino",1992,1516475,5,0.049359603512652,5,3.56999678323293,4
"San Bernardino",1993,1546550,5,0.0496472223846936,5,1.98321765937454,3
"San Bernardino",1994,1562188,5,0.0497212191117842,5,1.01115385858847,2
"San Bernardino",1995,1574240,5,0.0497897226781016,5,0.771482049535651,1
"San Bernardino",1996,1591186,5,0.0499785174033846,5,1.07645594064437,2
"San Bernardino",1997,1613959,5,0.0501107043126635,5,1.4311966042939,2
"San Bernardino",1998,1638423,5,0.0501693052490828,5,1.51577580347456,2
"San Bernardino",1999,1667189,5,0.0503062828562438,5,1.75571265784233,3
"San Bernardino",2000,1701374,5,0.0504535626337589,5,2.05045738665502,3
"San Bernardino",2001,1741416,5,0.0508341864732272,5,2.35350957520216,3
"San Bernardino",2002,1782268,5,0.0513244497216398,5,2.34590700900876,3
"San Bernardino",2003,1825379,5,0.0519110254012892,5,2.41888425309774,4
"San Bernardino",2004,1875063,5,0.0527134762914136,5,2.72184570984984,4
"San Bernardino",2005,1921423,5,0.0535675299790157,5,2.47245025900463,4
"San Bernardino",2006,1959715,5,0.0542613810832047,5,1.99289797197181,3
"San Bernardino",2007,1989690,5,0.0546622997413493,5,1.52955914507977,3
"San Bernardino",2008,2009594,5,0.0547508028675056,5,1.00035683950766,2
"San Bernardino",2009,2019432,5,0.0546283896001248,5,0.489551620874664,1
"San Bernardino",2010,2033141,5,0.0546192365657548,5,0.678854252086725,1
"San Bernardino",2011,2054735,5,0.0547391648763142,5,1.06210046425703,2
"San Bernardino",2012,2070374,5,0.0546541666920749,5,0.761120047110698,1
"San Bernardino",2013,2086559,5,0.0545659589645779,5,0.781742815549268,1
"San Bernardino",2014,2100700,5,0.0544681981771213,5,0.67771867462171,1
"San Bernardino",2015,2121088,5,0.0545159740083966,5,0.970533631646594,2
"San Bernardino",2016,2139570,5,0.0545031683531358,5,0.871345271860479,1
"San Diego",1981,1902700,5,0.0791505470277466,5,NA,NA
"San Diego",1982,1940500,5,0.0790524300321832,5,1.98665054921953,4
"San Diego",1983,1982000,5,0.0790397192534694,5,2.13862406596238,4
"San Diego",1984,2033600,5,0.0794778598507054,5,2.60343087790111,5
"San Diego",1985,2080300,5,0.0796653008080267,5,2.29642014162077,5
"San Diego",1986,2148900,5,0.0803567422032758,5,3.29760130750373,5
"San Diego",1987,2223600,5,0.081188841828538,5,3.47619712411001,5
"San Diego",1988,2300800,5,0.0819928013969566,5,3.47184745457816,5
"San Diego",1989,2388700,5,0.0830245733551145,5,3.82041029207232,5
"San Diego",1990,2480100,5,0.0839062182826984,5,3.82634906015825,5
"San Diego",1991,2529756,5,0.0839236115315529,5,2.00217733155921,4
"San Diego",1992,2572449,5,0.0837304028727926,5,1.68763311560483,3
"San Diego",1993,2594111,5,0.0832759404529953,5,0.842076946909346,2
"San Diego",1994,2604440,5,0.0828939486819097,5,0.398171088284194,1
"San Diego",1995,2613112,5,0.0826469418937515,5,0.332969851484388,1
"San Diego",1996,2621129,5,0.0823286161033444,5,0.3067989431758,1
"San Diego",1997,2653447,5,0.082385053168218,5,1.23298013947425,3
"San Diego",1998,2702805,5,0.0827611972450016,5,1.86014644347522,4
"San Diego",1999,2751011,5,0.0830098672115987,5,1.78355449246246,4
"San Diego",2000,2801336,5,0.0830724939573566,5,1.82932747270004,4
"San Diego",2001,2849238,5,0.083172944200929,5,1.70996981440284,4
